date,product,unit,weight_dinar,pg_sell,pg_buy
2023-02-24T00:00:00Z,gap,gram,NA,NA,0
2023-02-24T00:00:00Z,gap,gram,NA,1,0
2023-02-24T00:00:00Z,gold_bar,gram,10,2787,2536
2023-02-24T00:00:00Z,gold_bar,gram,20,5562,5117
2023-02-24T00:00:00Z,gold_bar,gram,50,13840,12802
2023-02-24T00:00:00Z,gold_bar,gram,100,27552,25623
2023-02-24T00:00:00Z,gold_bar,gram,250,68655,64535
2023-02-24T00:00:00Z,gold_bar,gram,1000,274619,258142
2023-02-24T00:00:00Z,gold_wafer_24k,dinar,1,1185,1078
2023-02-24T00:00:00Z,gold_wafer_24k,dinar,5,5923,5449
2023-02-24T00:00:00Z,gold_wafer_24k,dinar,10,11846,10958
2023-02-24T00:00:00Z,small_bar,gram,0.5,180,0
2023-02-24T00:00:00Z,small_bar,gram,1,350,0
2023-02-24T00:00:00Z,small_bar,gram,1,365,0
2023-02-24T00:00:00Z,small_bar,gram,1,725,0
2023-02-24T00:00:00Z,bungamas,gram,10,2787,2536
2023-02-24T00:00:00Z,bungamas,gram,20,5562,5117
2023-02-24T00:00:00Z,bungamas,gram,50,13840,12802
2023-02-24T00:00:00Z,bungamas,gram,100,27552,25623
2023-02-24T00:00:00Z,flexibar,gram,NA,NA,50
2023-02-24T00:00:00Z,gold_wafer_22k,dinar,NA,NA,1
2023-02-24T00:00:00Z,gold_jewel,gram,NA,0,NA
