date,product,unit,weight_dinar,pg_sell,pg_buy
2022-11-29T00:00:00Z,gap,gram,0.3676,100,0
2022-11-29T00:00:00Z,gap,gram,1,272,0
2022-11-29T00:00:00Z,gold_bar,gram,10,2746,2499
2022-11-29T00:00:00Z,gold_bar,gram,20,5479,5040
2022-11-29T00:00:00Z,gold_bar,gram,50,13633,12611
2022-11-29T00:00:00Z,gold_bar,gram,100,27140,25240
2022-11-29T00:00:00Z,gold_bar,gram,250,67628,63571
2022-11-29T00:00:00Z,gold_bar,gram,1000,270514,254283
2022-11-29T00:00:00Z,gold_wafer_24k,dinar,1,1167,1062
2022-11-29T00:00:00Z,gold_wafer_24k,dinar,5,5834,5368
2022-11-29T00:00:00Z,gold_wafer_24k,dinar,10,11669,10794
2022-11-29T00:00:00Z,small_bar,gram,0.5,180,0
2022-11-29T00:00:00Z,small_bar,gram,1,350,0
2022-11-29T00:00:00Z,small_bar,gram,1,725,0
2022-11-29T00:00:00Z,small_bar,gram,5,1650,0
2022-11-29T00:00:00Z,bungamas,gram,10,2746,2499
2022-11-29T00:00:00Z,bungamas,gram,20,5479,5040
2022-11-29T00:00:00Z,bungamas,gram,50,13633,12611
2022-11-29T00:00:00Z,bungamas,gram,100,27140,25240
2022-11-29T00:00:00Z,flexibar,gram,50,14234,12811
2022-11-29T00:00:00Z,gold_wafer_22k,dinar,1,1053,947
2022-11-29T00:00:00Z,gold_jewel,gram,1,0,218
