date,product,unit,weight_dinar,pg_sell,pg_buy
NA,gap,gram,1,622,0
NA,gap,gram,NA,NA,0
NA,gold_bar,gram,30810,28499,100
NA,gold_bar,gram,61332,57039,250
NA,gold_bar,gram,152827,143657,1000
NA,gold_bar,gram,611307,574629,NA
NA,gold_bar,gram,NA,NA,1
NA,gold_bar,gram,2637,2400,5
NA,gold_wafer_24k,dinar,NA,NA,5
NA,gold_wafer_24k,dinar,3108,2829,10
NA,gold_wafer_24k,dinar,6216,5657,20
NA,small_bar,gram,10,26371,0
NA,small_bar,gram,24393,999,0
NA,small_bar,dinar,0.25,566,0
NA,small_bar,dinar,0.5,591,0
NA,small_bar,gram,514,NA,0
NA,gold_wafer_22k,dinar,1,675,1
NA,jewellary_24k,gram,NA,100,NA
