date,product,unit,weight_dinar,pg_sell,pg_buy
2026-03-06T00:00:00Z,gap,gram,1,704,0
2026-03-06T00:00:00Z,gap,gram,NA,NA,0
2026-03-06T00:00:00Z,gold_bar,gram,34845,32232,100
2026-03-06T00:00:00Z,gold_bar,gram,69367,64511,250
2026-03-06T00:00:00Z,gold_bar,gram,172851,162480,1000
2026-03-06T00:00:00Z,gold_bar,gram,691405,649920,NA
2026-03-06T00:00:00Z,gold_bar,gram,NA,NA,1
2026-03-06T00:00:00Z,gold_bar,gram,2982,2714,5
2026-03-06T00:00:00Z,gold_wafer_24k,dinar,NA,NA,5
2026-03-06T00:00:00Z,gold_wafer_24k,dinar,3515,3199,10
2026-03-06T00:00:00Z,gold_wafer_24k,dinar,7030,6398,20
2026-03-06T00:00:00Z,small_bar,gram,10,29825,0
2026-03-06T00:00:00Z,small_bar,gram,27588,999,0
2026-03-06T00:00:00Z,small_bar,dinar,0.25,640,0
2026-03-06T00:00:00Z,small_bar,dinar,0.5,669,0
2026-03-06T00:00:00Z,small_bar,gram,582,NA,0
2026-03-06T00:00:00Z,gold_wafer_22k,dinar,1,755,1
2026-03-06T00:00:00Z,jewellary_24k,gram,NA,100,NA
