date,product,unit,weight_dinar,pg_sell,pg_buy
2021-10-30T00:00:00Z,gap,gram,0.3846,100,0
2021-10-30T00:00:00Z,gap,gram,1,260,0
2021-10-30T00:00:00Z,gold_bar,gram,10,2609,2374
2021-10-30T00:00:00Z,gold_bar,gram,20,5206,4789
2021-10-30T00:00:00Z,gold_bar,gram,50,12955,11983
2021-10-30T00:00:00Z,gold_bar,gram,100,25789,23984
2021-10-30T00:00:00Z,gold_bar,gram,250,64262,60406
2021-10-30T00:00:00Z,gold_bar,gram,1000,257048,241625
2021-10-30T00:00:00Z,gold_wafer_24k,dinar,1,1109,1009
2021-10-30T00:00:00Z,gold_wafer_24k,dinar,5,5544,5100
2021-10-30T00:00:00Z,gold_wafer_24k,dinar,10,11088,10256
2021-10-30T00:00:00Z,small_bar,gram,0.5,180,0
2021-10-30T00:00:00Z,small_bar,gram,1,350,0
2021-10-30T00:00:00Z,small_bar,gram,1,725,0
2021-10-30T00:00:00Z,small_bar,gram,5,1650,0
2021-10-30T00:00:00Z,bungamas,gram,10,2609,2374
2021-10-30T00:00:00Z,bungamas,gram,20,5206,4789
2021-10-30T00:00:00Z,bungamas,gram,50,12955,11983
2021-10-30T00:00:00Z,bungamas,gram,100,25789,23984
2021-10-30T00:00:00Z,flexibar,gram,50,13526,12173
2021-10-30T00:00:00Z,gold_wafer_22k,dinar,1,1000,900
2021-10-30T00:00:00Z,gold_jewel,gram,1,0,207
