date,product,unit,weight_dinar,pg_sell,pg_buy
2022-04-12T00:00:00Z,gap,gram,0.3509,100,0
2022-04-12T00:00:00Z,gap,gram,1,285,0
2022-04-12T00:00:00Z,gold_bar,gram,10,2871,2613
2022-04-12T00:00:00Z,gold_bar,gram,20,5730,5271
2022-04-12T00:00:00Z,gold_bar,gram,50,14258,13189
2022-04-12T00:00:00Z,gold_bar,gram,100,28383,26397
2022-04-12T00:00:00Z,gold_bar,gram,250,70727,66483
2022-04-12T00:00:00Z,gold_bar,gram,1000,282908,265933
2022-04-12T00:00:00Z,gold_wafer_24k,dinar,1,1220,1111
2022-04-12T00:00:00Z,gold_wafer_24k,dinar,5,6102,5614
2022-04-12T00:00:00Z,gold_wafer_24k,dinar,10,12204,11288
2022-04-12T00:00:00Z,small_bar,gram,0.5,180,0
2022-04-12T00:00:00Z,small_bar,gram,1,350,0
2022-04-12T00:00:00Z,small_bar,gram,1,725,0
2022-04-12T00:00:00Z,small_bar,gram,5,1650,0
2022-04-12T00:00:00Z,bungamas,gram,10,2871,2613
2022-04-12T00:00:00Z,bungamas,gram,20,5730,5271
2022-04-12T00:00:00Z,bungamas,gram,50,14258,13189
2022-04-12T00:00:00Z,bungamas,gram,100,28383,26397
2022-04-12T00:00:00Z,flexibar,gram,50,14886,13398
2022-04-12T00:00:00Z,gold_wafer_22k,dinar,1,1101,991
2022-04-12T00:00:00Z,gold_jewel,gram,1,0,228
