date,product,unit,weight_dinar,pg_sell,pg_buy
2026-06-26T00:00:00Z,gap,gram,1,582,0
2026-06-26T00:00:00Z,gap,gram,NA,NA,0
2026-06-26T00:00:00Z,gold_bar,gram,29003,26828,100
2026-06-26T00:00:00Z,gold_bar,gram,57737,53695,250
2026-06-26T00:00:00Z,gold_bar,gram,143871,135239,1000
2026-06-26T00:00:00Z,gold_bar,gram,575483,540954,NA
2026-06-26T00:00:00Z,gold_bar,gram,NA,NA,1
2026-06-26T00:00:00Z,gold_bar,gram,2482,2259,5
2026-06-26T00:00:00Z,gold_wafer_24k,dinar,NA,NA,5
2026-06-26T00:00:00Z,gold_wafer_24k,dinar,2926,2663,10
2026-06-26T00:00:00Z,gold_wafer_24k,dinar,5852,5325,20
2026-06-26T00:00:00Z,small_bar,gram,10,24824,0
2026-06-26T00:00:00Z,small_bar,gram,22962,999,0
2026-06-26T00:00:00Z,small_bar,dinar,0.25,529,0
2026-06-26T00:00:00Z,small_bar,dinar,0.5,553,0
2026-06-26T00:00:00Z,small_bar,gram,481,NA,0
2026-06-26T00:00:00Z,gold_wafer_22k,dinar,1,635,1
2026-06-26T00:00:00Z,jewellary_24k,gram,NA,100,NA
