date,product,unit,weight_dinar,pg_sell,pg_buy
2025-05-21T00:00:00Z,gap,gram,NA,NA,0
2025-05-21T00:00:00Z,gap,gram,NA,1,0
2025-05-21T00:00:00Z,gold_bar,gram,10,4924,4481
2025-05-21T00:00:00Z,gold_bar,gram,20,9826,9040
2025-05-21T00:00:00Z,gold_bar,gram,50,24451,22617
2025-05-21T00:00:00Z,gold_bar,gram,100,48676,45268
2025-05-21T00:00:00Z,gold_bar,gram,250,121292,114014
2025-05-21T00:00:00Z,gold_bar,gram,1000,485168,456058
2025-05-21T00:00:00Z,gold_wafer_24k,dinar,1,2093,1904
2025-05-21T00:00:00Z,gold_wafer_24k,dinar,5,10464,9627
2025-05-21T00:00:00Z,gold_wafer_24k,dinar,10,20928,19359
2025-05-21T00:00:00Z,small_bar,gram,405,NA,0
2025-05-21T00:00:00Z,small_bar,gram,NA,NA,0
2025-05-21T00:00:00Z,small_bar,gram,1,1888,0
2025-05-21T00:00:00Z,small_bar,gram,1699,NA,0
2025-05-21T00:00:00Z,bungamas,gram,290,1,545
2025-05-21T00:00:00Z,bungamas,gram,1,580,1
2025-05-21T00:00:00Z,bungamas,gram,1140,5,2575
2025-05-21T00:00:00Z,bungamas,gram,NA,NA,999
2025-05-21T00:00:00Z,flexibar,gram,492,447,NA
2025-05-21T00:00:00Z,gold_wafer_22k,dinar,100,527,NA
2025-05-21T00:00:00Z,gold_jewel,gram,100,0,547
