date,product,unit,weight_dinar,pg_sell,pg_buy
2022-12-22T00:00:00Z,gap,gram,0.3559,100,0
2022-12-22T00:00:00Z,gap,gram,1,281,0
2022-12-22T00:00:00Z,gold_bar,gram,10,2793,2542
2022-12-22T00:00:00Z,gold_bar,gram,20,5574,5128
2022-12-22T00:00:00Z,gold_bar,gram,50,13871,12830
2022-12-22T00:00:00Z,gold_bar,gram,100,27612,25680
2022-12-22T00:00:00Z,gold_bar,gram,250,68806,64678
2022-12-22T00:00:00Z,gold_bar,gram,1000,275224,258710
2022-12-22T00:00:00Z,gold_wafer_24k,dinar,1,1187,1080
2022-12-22T00:00:00Z,gold_wafer_24k,dinar,5,5936,5461
2022-12-22T00:00:00Z,gold_wafer_24k,dinar,10,11872,10982
2022-12-22T00:00:00Z,small_bar,gram,0.5,180,0
2022-12-22T00:00:00Z,small_bar,gram,1,350,0
2022-12-22T00:00:00Z,small_bar,gram,1,365,0
2022-12-22T00:00:00Z,small_bar,gram,1,725,0
2022-12-22T00:00:00Z,bungamas,gram,10,2793,2542
2022-12-22T00:00:00Z,bungamas,gram,20,5574,5128
2022-12-22T00:00:00Z,bungamas,gram,50,13871,12830
2022-12-22T00:00:00Z,bungamas,gram,100,27612,25680
2022-12-22T00:00:00Z,flexibar,gram,NA,NA,50
2022-12-22T00:00:00Z,gold_wafer_22k,dinar,NA,NA,1
2022-12-22T00:00:00Z,gold_jewel,gram,NA,0,NA
