date,product,unit,weight_dinar,pg_sell,pg_buy
2022-01-06T00:00:00Z,gap,gram,0.3717,100,0
2022-01-06T00:00:00Z,gap,gram,1,269,0
2022-01-06T00:00:00Z,gold_bar,gram,10,2632,2395
2022-01-06T00:00:00Z,gold_bar,gram,20,5252,4832
2022-01-06T00:00:00Z,gold_bar,gram,50,13069,12089
2022-01-06T00:00:00Z,gold_bar,gram,100,26017,24196
2022-01-06T00:00:00Z,gold_bar,gram,250,64831,60941
2022-01-06T00:00:00Z,gold_bar,gram,1000,259323,243764
2022-01-06T00:00:00Z,gold_wafer_24k,dinar,1,1119,1018
2022-01-06T00:00:00Z,gold_wafer_24k,dinar,5,5593,5146
2022-01-06T00:00:00Z,gold_wafer_24k,dinar,10,11186,10347
2022-01-06T00:00:00Z,small_bar,gram,0.5,180,0
2022-01-06T00:00:00Z,small_bar,gram,1,350,0
2022-01-06T00:00:00Z,small_bar,gram,1,725,0
2022-01-06T00:00:00Z,small_bar,gram,5,1650,0
2022-01-06T00:00:00Z,bungamas,gram,10,2632,2395
2022-01-06T00:00:00Z,bungamas,gram,20,5252,4832
2022-01-06T00:00:00Z,bungamas,gram,50,13069,12089
2022-01-06T00:00:00Z,bungamas,gram,100,26017,24196
2022-01-06T00:00:00Z,flexibar,gram,50,13645,12281
2022-01-06T00:00:00Z,gold_wafer_22k,dinar,1,1009,908
2022-01-06T00:00:00Z,gold_jewel,gram,1,0,209
