date,product,unit,weight_dinar,pg_sell,pg_buy
2024-02-09T00:00:00Z,gap,gram,NA,NA,0
2024-02-09T00:00:00Z,gap,gram,NA,1,0
2024-02-09T00:00:00Z,gold_bar,gram,10,3373,3069
2024-02-09T00:00:00Z,gold_bar,gram,20,6730,6192
2024-02-09T00:00:00Z,gold_bar,gram,50,16747,15491
2024-02-09T00:00:00Z,gold_bar,gram,100,33339,31005
2024-02-09T00:00:00Z,gold_bar,gram,250,83076,78091
2024-02-09T00:00:00Z,gold_bar,gram,1000,332302,312364
2024-02-09T00:00:00Z,gold_wafer_24k,dinar,1,1433,1304
2024-02-09T00:00:00Z,gold_wafer_24k,dinar,5,7167,6594
2024-02-09T00:00:00Z,gold_wafer_24k,dinar,10,14334,13259
2024-02-09T00:00:00Z,small_bar,gram,15737,NA,0
2024-02-09T00:00:00Z,small_bar,gram,NA,999,0
2024-02-09T00:00:00Z,small_bar,gram,302,916,0
2024-02-09T00:00:00Z,small_bar,gram,276,NA,0
2024-02-09T00:00:00Z,bungamas,gram,205,1,380
2024-02-09T00:00:00Z,bungamas,gram,1,405,1
2024-02-09T00:00:00Z,bungamas,gram,790,5,1750
2024-02-09T00:00:00Z,bungamas,gram,NA,NA,NA
2024-02-09T00:00:00Z,flexibar,gram,1293,1164,NA
2024-02-09T00:00:00Z,gold_wafer_22k,dinar,NA,100,NA
2024-02-09T00:00:00Z,gold_jewel,gram,100,0,NA
