date,product,unit,weight_dinar,pg_sell,pg_buy
NA,gap,gram,NA,NA,0
NA,gap,gram,NA,1,0
NA,gold_bar,gram,10,3167,2882
NA,gold_bar,gram,20,6319,5813
NA,gold_bar,gram,50,15723,14544
NA,gold_bar,gram,100,31301,29110
NA,gold_bar,gram,250,77997,73317
NA,gold_bar,gram,1000,311987,293268
NA,gold_wafer_24k,dinar,1,1346,1225
NA,gold_wafer_24k,dinar,5,6729,6191
NA,gold_wafer_24k,dinar,10,13458,12449
NA,small_bar,gram,14775,NA,0
NA,small_bar,gram,NA,999,0
NA,small_bar,gram,280,916,0
NA,small_bar,gram,257,NA,0
NA,bungamas,gram,205,1,380
NA,bungamas,gram,1,405,1
NA,bungamas,gram,790,5,1750
NA,bungamas,gram,NA,NA,NA
NA,flexibar,gram,1214,1093,NA
NA,gold_wafer_22k,dinar,NA,100,NA
NA,gold_jewel,gram,100,0,NA
