date,product,unit,weight_dinar,pg_sell,pg_buy
2024-10-19T00:00:00Z,gap,gram,NA,NA,0
2024-10-19T00:00:00Z,gap,gram,NA,1,0
2024-10-19T00:00:00Z,gold_bar,gram,10,4083,3715
2024-10-19T00:00:00Z,gold_bar,gram,20,8147,7495
2024-10-19T00:00:00Z,gold_bar,gram,50,20273,18753
2024-10-19T00:00:00Z,gold_bar,gram,100,40359,37534
2024-10-19T00:00:00Z,gold_bar,gram,250,100568,94534
2024-10-19T00:00:00Z,gold_bar,gram,1000,402270,378134
2024-10-19T00:00:00Z,gold_wafer_24k,dinar,1,1735,1579
2024-10-19T00:00:00Z,gold_wafer_24k,dinar,5,8676,7982
2024-10-19T00:00:00Z,gold_wafer_24k,dinar,10,17352,16051
2024-10-19T00:00:00Z,small_bar,gram,336,NA,0
2024-10-19T00:00:00Z,small_bar,gram,NA,NA,0
2024-10-19T00:00:00Z,small_bar,gram,1,1565,0
2024-10-19T00:00:00Z,small_bar,gram,1409,NA,0
2024-10-19T00:00:00Z,bungamas,gram,245,1,460
2024-10-19T00:00:00Z,bungamas,gram,1,490,1
2024-10-19T00:00:00Z,bungamas,gram,960,5,2150
2024-10-19T00:00:00Z,bungamas,gram,NA,NA,999
2024-10-19T00:00:00Z,flexibar,gram,408,371,NA
2024-10-19T00:00:00Z,gold_wafer_22k,dinar,NA,100,NA
2024-10-19T00:00:00Z,gold_jewel,gram,100,0,NA
