date,product,unit,weight_dinar,pg_sell,pg_buy
2024-01-05T00:00:00Z,gap,gram,NA,NA,0
2024-01-05T00:00:00Z,gap,gram,NA,1,0
2024-01-05T00:00:00Z,gold_bar,gram,10,3309,3011
2024-01-05T00:00:00Z,gold_bar,gram,20,6603,6075
2024-01-05T00:00:00Z,gold_bar,gram,50,16431,15198
2024-01-05T00:00:00Z,gold_bar,gram,100,32709,30419
2024-01-05T00:00:00Z,gold_bar,gram,250,81505,76615
2024-01-05T00:00:00Z,gold_bar,gram,1000,326020,306459
2024-01-05T00:00:00Z,gold_wafer_24k,dinar,1,1406,1280
2024-01-05T00:00:00Z,gold_wafer_24k,dinar,5,7032,6469
2024-01-05T00:00:00Z,gold_wafer_24k,dinar,10,14063,13009
2024-01-05T00:00:00Z,small_bar,gram,15439,NA,0
2024-01-05T00:00:00Z,small_bar,gram,NA,999,0
2024-01-05T00:00:00Z,small_bar,gram,294,916,0
2024-01-05T00:00:00Z,small_bar,gram,269,NA,0
2024-01-05T00:00:00Z,bungamas,gram,205,1,380
2024-01-05T00:00:00Z,bungamas,gram,1,405,1
2024-01-05T00:00:00Z,bungamas,gram,790,5,1750
2024-01-05T00:00:00Z,bungamas,gram,NA,NA,NA
2024-01-05T00:00:00Z,flexibar,gram,1269,1142,NA
2024-01-05T00:00:00Z,gold_wafer_22k,dinar,NA,100,NA
2024-01-05T00:00:00Z,gold_jewel,gram,100,0,NA
