date,product,unit,weight_dinar,pg_sell,pg_buy
2024-10-13T00:00:00Z,gap,gram,NA,NA,0
2024-10-13T00:00:00Z,gap,gram,NA,1,0
2024-10-13T00:00:00Z,gold_bar,gram,10,3976,3618
2024-10-13T00:00:00Z,gold_bar,gram,20,7934,7299
2024-10-13T00:00:00Z,gold_bar,gram,50,19743,18263
2024-10-13T00:00:00Z,gold_bar,gram,100,39303,36552
2024-10-13T00:00:00Z,gold_bar,gram,250,97938,92062
2024-10-13T00:00:00Z,gold_bar,gram,1000,391751,368246
2024-10-13T00:00:00Z,gold_wafer_24k,dinar,1,1690,1538
2024-10-13T00:00:00Z,gold_wafer_24k,dinar,5,8449,7773
2024-10-13T00:00:00Z,gold_wafer_24k,dinar,10,16899,15631
2024-10-13T00:00:00Z,small_bar,gram,327,NA,0
2024-10-13T00:00:00Z,small_bar,gram,NA,NA,0
2024-10-13T00:00:00Z,small_bar,gram,1,1524,0
2024-10-13T00:00:00Z,small_bar,gram,1372,NA,0
2024-10-13T00:00:00Z,bungamas,gram,240,1,450
2024-10-13T00:00:00Z,bungamas,gram,1,480,1
2024-10-13T00:00:00Z,bungamas,gram,935,5,2100
2024-10-13T00:00:00Z,bungamas,gram,NA,NA,999
2024-10-13T00:00:00Z,flexibar,gram,398,362,NA
2024-10-13T00:00:00Z,gold_wafer_22k,dinar,NA,100,NA
2024-10-13T00:00:00Z,gold_jewel,gram,100,0,NA
