date,product,unit,weight_dinar,pg_sell,pg_buy
2024-10-29T00:00:00Z,gap,gram,NA,NA,0
2024-10-29T00:00:00Z,gap,gram,NA,1,0
2024-10-29T00:00:00Z,gold_bar,gram,10,4197,3819
2024-10-29T00:00:00Z,gold_bar,gram,20,8374,7704
2024-10-29T00:00:00Z,gold_bar,gram,50,20838,19275
2024-10-29T00:00:00Z,gold_bar,gram,100,41483,38579
2024-10-29T00:00:00Z,gold_bar,gram,250,103369,97167
2024-10-29T00:00:00Z,gold_bar,gram,1000,413475,388666
2024-10-29T00:00:00Z,gold_wafer_24k,dinar,1,1784,1623
2024-10-29T00:00:00Z,gold_wafer_24k,dinar,5,8918,8204
2024-10-29T00:00:00Z,gold_wafer_24k,dinar,10,17836,16498
2024-10-29T00:00:00Z,small_bar,gram,343,NA,0
2024-10-29T00:00:00Z,small_bar,gram,NA,NA,0
2024-10-29T00:00:00Z,small_bar,gram,1,1609,0
2024-10-29T00:00:00Z,small_bar,gram,1448,NA,0
2024-10-29T00:00:00Z,bungamas,gram,250,1,470
2024-10-29T00:00:00Z,bungamas,gram,1,500,1
2024-10-29T00:00:00Z,bungamas,gram,980,5,2200
2024-10-29T00:00:00Z,bungamas,gram,NA,NA,999
2024-10-29T00:00:00Z,flexibar,gram,417,379,NA
2024-10-29T00:00:00Z,gold_wafer_22k,dinar,NA,100,NA
2024-10-29T00:00:00Z,gold_jewel,gram,100,0,NA
