date,product,unit,weight_dinar,pg_sell,pg_buy
2024-02-19T00:00:00Z,gap,gram,NA,NA,0
2024-02-19T00:00:00Z,gap,gram,NA,1,0
2024-02-19T00:00:00Z,gold_bar,gram,10,3372,3068
2024-02-19T00:00:00Z,gold_bar,gram,20,6728,6190
2024-02-19T00:00:00Z,gold_bar,gram,50,16743,15487
2024-02-19T00:00:00Z,gold_bar,gram,100,33330,30997
2024-02-19T00:00:00Z,gold_bar,gram,250,83054,78070
2024-02-19T00:00:00Z,gold_bar,gram,1000,332214,312281
2024-02-19T00:00:00Z,gold_wafer_24k,dinar,1,1433,1304
2024-02-19T00:00:00Z,gold_wafer_24k,dinar,5,7165,6592
2024-02-19T00:00:00Z,gold_wafer_24k,dinar,10,14330,13256
2024-02-19T00:00:00Z,small_bar,gram,15733,NA,0
2024-02-19T00:00:00Z,small_bar,gram,NA,999,0
2024-02-19T00:00:00Z,small_bar,gram,300,916,0
2024-02-19T00:00:00Z,small_bar,gram,274,NA,0
2024-02-19T00:00:00Z,bungamas,gram,205,1,380
2024-02-19T00:00:00Z,bungamas,gram,1,405,1
2024-02-19T00:00:00Z,bungamas,gram,790,5,1750
2024-02-19T00:00:00Z,bungamas,gram,NA,NA,NA
2024-02-19T00:00:00Z,flexibar,gram,1293,1163,NA
2024-02-19T00:00:00Z,gold_wafer_22k,dinar,NA,100,NA
2024-02-19T00:00:00Z,gold_jewel,gram,100,0,NA
