date,product,unit,weight_dinar,pg_sell,pg_buy
NA,gap,gram,1,530,0
NA,gap,gram,NA,NA,0
NA,gold_bar,gram,52180,48527,250
NA,gold_bar,gram,130024,122223,1000
NA,gold_bar,gram,520097,488891,NA
NA,gold_bar,gram,NA,NA,1
NA,gold_bar,gram,2243,2042,5
NA,gold_bar,gram,11217,10320,10
NA,gold_wafer_24k,dinar,NA,NA,10
NA,gold_wafer_24k,dinar,5279,4804,20
NA,gold_wafer_24k,dinar,10533,9691,50
NA,small_bar,gram,999,530,0
NA,small_bar,gram,482,916,0
NA,small_bar,dinar,0.25,438,0
NA,small_bar,dinar,0.5,NA,0
NA,small_bar,gram,999,472,0
NA,gold_wafer_22k,dinar,620,1,1215
NA,jewellary_24k,gram,NA,NA,1
