date,product,unit,weight_dinar,pg_sell,pg_buy
2023-04-27T00:00:00Z,gap,gram,NA,NA,0
2023-04-27T00:00:00Z,gap,gram,NA,1,0
2023-04-27T00:00:00Z,gold_bar,gram,10,3046,2772
2023-04-27T00:00:00Z,gold_bar,gram,20,6078,5592
2023-04-27T00:00:00Z,gold_bar,gram,50,15124,13990
2023-04-27T00:00:00Z,gold_bar,gram,100,30108,28001
2023-04-27T00:00:00Z,gold_bar,gram,250,75025,70523
2023-04-27T00:00:00Z,gold_bar,gram,1000,300099,282094
2023-04-27T00:00:00Z,gold_wafer_24k,dinar,1,1295,1178
2023-04-27T00:00:00Z,gold_wafer_24k,dinar,5,6473,5955
2023-04-27T00:00:00Z,gold_wafer_24k,dinar,10,12945,11974
2023-04-27T00:00:00Z,small_bar,gram,0.5,205,0
2023-04-27T00:00:00Z,small_bar,gram,1,380,0
2023-04-27T00:00:00Z,small_bar,gram,1,405,0
2023-04-27T00:00:00Z,small_bar,gram,1,790,0
2023-04-27T00:00:00Z,bungamas,gram,10,3046,2772
2023-04-27T00:00:00Z,bungamas,gram,20,6078,5592
2023-04-27T00:00:00Z,bungamas,gram,50,15124,13990
2023-04-27T00:00:00Z,bungamas,gram,100,30108,28001
2023-04-27T00:00:00Z,flexibar,gram,NA,NA,50
2023-04-27T00:00:00Z,gold_wafer_22k,dinar,NA,NA,1
2023-04-27T00:00:00Z,gold_jewel,gram,NA,0,NA
