date,product,unit,weight_dinar,pg_sell,pg_buy
2026-01-21T00:00:00Z,gap,gram,1,687,0
2026-01-21T00:00:00Z,gap,gram,NA,NA,0
2026-01-21T00:00:00Z,gold_bar,gram,34177,31614,100
2026-01-21T00:00:00Z,gold_bar,gram,68037,63274,250
2026-01-21T00:00:00Z,gold_bar,gram,169537,159365,1000
2026-01-21T00:00:00Z,gold_bar,gram,678147,637458,NA
2026-01-21T00:00:00Z,gold_bar,gram,NA,NA,1
2026-01-21T00:00:00Z,gold_bar,gram,2925,2662,5
2026-01-21T00:00:00Z,gold_wafer_24k,dinar,NA,NA,5
2026-01-21T00:00:00Z,gold_wafer_24k,dinar,3448,3138,10
2026-01-21T00:00:00Z,gold_wafer_24k,dinar,6896,6275,20
2026-01-21T00:00:00Z,small_bar,gram,10,29253,0
2026-01-21T00:00:00Z,small_bar,gram,27059,999,0
2026-01-21T00:00:00Z,small_bar,dinar,0.25,625,0
2026-01-21T00:00:00Z,small_bar,dinar,0.5,653,0
2026-01-21T00:00:00Z,small_bar,gram,568,NA,0
2026-01-21T00:00:00Z,gold_wafer_22k,dinar,1,740,1
2026-01-21T00:00:00Z,jewellary_24k,gram,NA,100,NA
