date,product,unit,weight_dinar,pg_sell,pg_buy
2023-01-18T00:00:00Z,gap,gram,0.34719999999999995,100,0
2023-01-18T00:00:00Z,gap,gram,1,288,0
2023-01-18T00:00:00Z,gold_bar,gram,10,2865,2607
2023-01-18T00:00:00Z,gold_bar,gram,20,5717,5260
2023-01-18T00:00:00Z,gold_bar,gram,50,14226,13159
2023-01-18T00:00:00Z,gold_bar,gram,100,28320,26338
2023-01-18T00:00:00Z,gold_bar,gram,250,70570,66336
2023-01-18T00:00:00Z,gold_bar,gram,1000,282280,265343
2023-01-18T00:00:00Z,gold_wafer_24k,dinar,1,1218,1108
2023-01-18T00:00:00Z,gold_wafer_24k,dinar,5,6088,5601
2023-01-18T00:00:00Z,gold_wafer_24k,dinar,10,12176,11263
2023-01-18T00:00:00Z,small_bar,gram,0.5,180,0
2023-01-18T00:00:00Z,small_bar,gram,1,350,0
2023-01-18T00:00:00Z,small_bar,gram,1,365,0
2023-01-18T00:00:00Z,small_bar,gram,1,725,0
2023-01-18T00:00:00Z,bungamas,gram,10,2865,2607
2023-01-18T00:00:00Z,bungamas,gram,20,5717,5260
2023-01-18T00:00:00Z,bungamas,gram,50,14226,13159
2023-01-18T00:00:00Z,bungamas,gram,100,28320,26338
2023-01-18T00:00:00Z,flexibar,gram,NA,NA,50
2023-01-18T00:00:00Z,gold_wafer_22k,dinar,NA,NA,1
2023-01-18T00:00:00Z,gold_jewel,gram,NA,0,NA
