date,product,unit,weight_dinar,pg_sell,pg_buy
NA,gap,gram,NA,NA,0
NA,gap,gram,NA,1,0
NA,gold_bar,gram,10,3851,3504
NA,gold_bar,gram,20,7683,7069
NA,gold_bar,gram,50,19120,17686
NA,gold_bar,gram,100,38062,35398
NA,gold_bar,gram,250,94845,89155
NA,gold_bar,gram,1000,379382,356619
NA,gold_wafer_24k,dinar,1,1637,1489
NA,gold_wafer_24k,dinar,5,8183,7528
NA,gold_wafer_24k,dinar,10,16365,15138
NA,small_bar,gram,316,NA,0
NA,small_bar,gram,NA,NA,0
NA,small_bar,gram,1,1476,0
NA,small_bar,gram,1329,NA,0
NA,bungamas,gram,235,1,440
NA,bungamas,gram,1,470,1
NA,bungamas,gram,915,5,2050
NA,bungamas,gram,NA,NA,999
NA,flexibar,gram,386,351,NA
NA,gold_wafer_22k,dinar,NA,100,NA
NA,gold_jewel,gram,517,0,NA
