date,product,unit,weight_dinar,pg_sell,pg_buy
2025-08-26T00:00:00Z,gap,gram,1,496,0
2025-08-26T00:00:00Z,gap,gram,NA,NA,0
2025-08-26T00:00:00Z,gold_bar,gram,49110,45672,250
2025-08-26T00:00:00Z,gold_bar,gram,122374,115031,1000
2025-08-26T00:00:00Z,gold_bar,gram,489494,460125,NA
2025-08-26T00:00:00Z,gold_bar,gram,NA,NA,1
2025-08-26T00:00:00Z,gold_bar,gram,2111,1921,5
2025-08-26T00:00:00Z,gold_bar,gram,10557,9713,10
2025-08-26T00:00:00Z,gold_wafer_24k,dinar,NA,NA,10
2025-08-26T00:00:00Z,gold_wafer_24k,dinar,4968,4521,20
2025-08-26T00:00:00Z,gold_wafer_24k,dinar,9914,9120,50
2025-08-26T00:00:00Z,small_bar,gram,999,496,0
2025-08-26T00:00:00Z,small_bar,gram,451,916,0
2025-08-26T00:00:00Z,small_bar,dinar,0.25,410,0
2025-08-26T00:00:00Z,small_bar,dinar,0.5,NA,0
2025-08-26T00:00:00Z,small_bar,gram,999,441,0
2025-08-26T00:00:00Z,gold_wafer_22k,dinar,585,1,1150
2025-08-26T00:00:00Z,jewellary_24k,gram,NA,NA,1
