date,product,unit,weight_dinar,pg_sell,pg_buy
2024-05-31T00:00:00Z,gap,gram,NA,NA,0
2024-05-31T00:00:00Z,gap,gram,NA,1,0
2024-05-31T00:00:00Z,gold_bar,gram,10,3866,3518
2024-05-31T00:00:00Z,gold_bar,gram,20,7714,7097
2024-05-31T00:00:00Z,gold_bar,gram,50,19196,17756
2024-05-31T00:00:00Z,gold_bar,gram,100,38214,35539
2024-05-31T00:00:00Z,gold_bar,gram,250,95224,89510
2024-05-31T00:00:00Z,gold_bar,gram,1000,380894,358040
2024-05-31T00:00:00Z,gold_wafer_24k,dinar,1,1643,1495
2024-05-31T00:00:00Z,gold_wafer_24k,dinar,5,8215,7558
2024-05-31T00:00:00Z,gold_wafer_24k,dinar,10,16430,15198
2024-05-31T00:00:00Z,small_bar,gram,315,NA,0
2024-05-31T00:00:00Z,small_bar,gram,NA,NA,0
2024-05-31T00:00:00Z,small_bar,gram,1,1482,0
2024-05-31T00:00:00Z,small_bar,gram,1334,NA,0
2024-05-31T00:00:00Z,bungamas,gram,235,1,435
2024-05-31T00:00:00Z,bungamas,gram,1,465,1
2024-05-31T00:00:00Z,bungamas,gram,905,5,2025
2024-05-31T00:00:00Z,bungamas,gram,NA,NA,999
2024-05-31T00:00:00Z,flexibar,gram,385,346,NA
2024-05-31T00:00:00Z,gold_wafer_22k,dinar,NA,100,100
2024-05-31T00:00:00Z,gold_jewel,gram,NA,0,NA
