date,product,unit,weight_dinar,pg_sell,pg_buy
2024-08-27T00:00:00Z,gap,gram,NA,NA,0
2024-08-27T00:00:00Z,gap,gram,NA,1,0
2024-08-27T00:00:00Z,gold_bar,gram,10,3804,3462
2024-08-27T00:00:00Z,gold_bar,gram,20,7591,6983
2024-08-27T00:00:00Z,gold_bar,gram,50,18889,17473
2024-08-27T00:00:00Z,gold_bar,gram,100,37603,34971
2024-08-27T00:00:00Z,gold_bar,gram,250,93701,88079
2024-08-27T00:00:00Z,gold_bar,gram,1000,374805,352316
2024-08-27T00:00:00Z,gold_wafer_24k,dinar,1,1617,1471
2024-08-27T00:00:00Z,gold_wafer_24k,dinar,5,8084,7437
2024-08-27T00:00:00Z,gold_wafer_24k,dinar,10,16168,14955
2024-08-27T00:00:00Z,small_bar,gram,314,NA,0
2024-08-27T00:00:00Z,small_bar,gram,NA,NA,0
2024-08-27T00:00:00Z,small_bar,gram,1,1458,0
2024-08-27T00:00:00Z,small_bar,gram,1313,NA,0
2024-08-27T00:00:00Z,bungamas,gram,235,1,435
2024-08-27T00:00:00Z,bungamas,gram,1,465,1
2024-08-27T00:00:00Z,bungamas,gram,905,5,2025
2024-08-27T00:00:00Z,bungamas,gram,NA,NA,999
2024-08-27T00:00:00Z,flexibar,gram,382,347,NA
2024-08-27T00:00:00Z,gold_wafer_22k,dinar,NA,NA,NA
2024-08-27T00:00:00Z,gold_jewel,gram,439,0,250
