date,product,unit,weight_dinar,pg_sell,pg_buy
2024-01-09T00:00:00Z,gap,gram,NA,NA,0
2024-01-09T00:00:00Z,gap,gram,NA,1,0
2024-01-09T00:00:00Z,gold_bar,gram,10,3292,2996
2024-01-09T00:00:00Z,gold_bar,gram,20,6569,6044
2024-01-09T00:00:00Z,gold_bar,gram,50,16347,15121
2024-01-09T00:00:00Z,gold_bar,gram,100,32542,30264
2024-01-09T00:00:00Z,gold_bar,gram,250,81091,76225
2024-01-09T00:00:00Z,gold_bar,gram,1000,324362,304901
2024-01-09T00:00:00Z,gold_wafer_24k,dinar,1,1399,1273
2024-01-09T00:00:00Z,gold_wafer_24k,dinar,5,6996,6436
2024-01-09T00:00:00Z,gold_wafer_24k,dinar,10,13992,12942
2024-01-09T00:00:00Z,small_bar,gram,15361,NA,0
2024-01-09T00:00:00Z,small_bar,gram,NA,999,0
2024-01-09T00:00:00Z,small_bar,gram,293,916,0
2024-01-09T00:00:00Z,small_bar,gram,268,NA,0
2024-01-09T00:00:00Z,bungamas,gram,205,1,380
2024-01-09T00:00:00Z,bungamas,gram,1,405,1
2024-01-09T00:00:00Z,bungamas,gram,790,5,1750
2024-01-09T00:00:00Z,bungamas,gram,NA,NA,NA
2024-01-09T00:00:00Z,flexibar,gram,1262,1136,NA
2024-01-09T00:00:00Z,gold_wafer_22k,dinar,NA,100,NA
2024-01-09T00:00:00Z,gold_jewel,gram,100,0,NA
