date,product,unit,weight_dinar,pg_sell,pg_buy
2025-05-14T00:00:00Z,gap,gram,NA,NA,0
2025-05-14T00:00:00Z,gap,gram,NA,1,0
2025-05-14T00:00:00Z,gold_bar,gram,10,4780,4350
2025-05-14T00:00:00Z,gold_bar,gram,20,9537,8774
2025-05-14T00:00:00Z,gold_bar,gram,50,23734,21954
2025-05-14T00:00:00Z,gold_bar,gram,100,47247,43940
2025-05-14T00:00:00Z,gold_bar,gram,250,117732,110668
2025-05-14T00:00:00Z,gold_bar,gram,1000,470927,442671
2025-05-14T00:00:00Z,gold_wafer_24k,dinar,1,2031,1849
2025-05-14T00:00:00Z,gold_wafer_24k,dinar,5,10157,9344
2025-05-14T00:00:00Z,gold_wafer_24k,dinar,10,20314,18790
2025-05-14T00:00:00Z,small_bar,gram,399,NA,0
2025-05-14T00:00:00Z,small_bar,gram,NA,NA,0
2025-05-14T00:00:00Z,small_bar,gram,1,1832,0
2025-05-14T00:00:00Z,small_bar,gram,1649,NA,0
2025-05-14T00:00:00Z,bungamas,gram,285,1,540
2025-05-14T00:00:00Z,bungamas,gram,1,575,1
2025-05-14T00:00:00Z,bungamas,gram,1130,5,2550
2025-05-14T00:00:00Z,bungamas,gram,NA,NA,999
2025-05-14T00:00:00Z,flexibar,gram,487,443,NA
2025-05-14T00:00:00Z,gold_wafer_22k,dinar,NA,100,NA
2025-05-14T00:00:00Z,gold_jewel,gram,100,0,NA
