date,product,unit,weight_dinar,pg_sell,pg_buy
NA,gap,gram,NA,NA,0
NA,gap,gram,NA,1,0
NA,gold_bar,gram,10,3831,3486
NA,gold_bar,gram,20,7644,7032
NA,gold_bar,gram,50,19021,17595
NA,gold_bar,gram,100,37866,35215
NA,gold_bar,gram,250,94356,88695
NA,gold_bar,gram,1000,377424,354779
NA,gold_wafer_24k,dinar,1,1628,1482
NA,gold_wafer_24k,dinar,5,8140,7489
NA,gold_wafer_24k,dinar,10,16281,15060
NA,small_bar,gram,314,NA,0
NA,small_bar,gram,NA,NA,0
NA,small_bar,gram,1,1469,0
NA,small_bar,gram,1322,NA,0
NA,bungamas,gram,235,1,435
NA,bungamas,gram,1,465,1
NA,bungamas,gram,905,5,2025
NA,bungamas,gram,NA,NA,999
NA,flexibar,gram,382,347,NA
NA,gold_wafer_22k,dinar,NA,100,NA
NA,gold_jewel,gram,100,0,NA
