date,product,unit,weight_dinar,pg_sell,pg_buy
NA,gap,gram,0.3802,100,0
NA,gap,gram,1,263,0
NA,gold_bar,gram,10,2644,2406
NA,gold_bar,gram,20,5275,4853
NA,gold_bar,gram,50,13127,12142
NA,gold_bar,gram,100,26132,24303
NA,gold_bar,gram,250,65117,61210
NA,gold_bar,gram,1000,260469,244841
NA,gold_wafer_24k,dinar,1,1124,1022
NA,gold_wafer_24k,dinar,5,5618,5168
NA,gold_wafer_24k,dinar,10,11236,10393
NA,small_bar,gram,0.5,180,0
NA,small_bar,gram,1,350,0
NA,small_bar,gram,1,725,0
NA,small_bar,gram,5,1650,0
NA,bungamas,gram,10,2644,2406
NA,bungamas,gram,20,5275,4853
NA,bungamas,gram,50,13127,12142
NA,bungamas,gram,100,26132,24303
NA,flexibar,gram,50,13706,12335
NA,gold_wafer_22k,dinar,1,1014,912
NA,gold_jewel,gram,1,0,210
