date,product,unit,weight_dinar,pg_sell,pg_buy
2025-12-02T00:00:00Z,gap,gram,1,605,0
2025-12-02T00:00:00Z,gap,gram,NA,NA,0
2025-12-02T00:00:00Z,gold_bar,gram,30088,27831,100
2025-12-02T00:00:00Z,gold_bar,gram,59896,55704,250
2025-12-02T00:00:00Z,gold_bar,gram,149252,140297,1000
2025-12-02T00:00:00Z,gold_bar,gram,597009,561188,NA
2025-12-02T00:00:00Z,gold_bar,gram,NA,NA,1
2025-12-02T00:00:00Z,gold_bar,gram,2575,2343,5
2025-12-02T00:00:00Z,gold_wafer_24k,dinar,NA,NA,5
2025-12-02T00:00:00Z,gold_wafer_24k,dinar,3035,2762,10
2025-12-02T00:00:00Z,gold_wafer_24k,dinar,6071,5524,20
2025-12-02T00:00:00Z,small_bar,gram,10,25753,0
2025-12-02T00:00:00Z,small_bar,gram,23821,999,0
2025-12-02T00:00:00Z,small_bar,dinar,0.25,550,0
2025-12-02T00:00:00Z,small_bar,dinar,0.5,575,0
2025-12-02T00:00:00Z,small_bar,gram,500,NA,0
2025-12-02T00:00:00Z,gold_wafer_22k,dinar,1,655,1
2025-12-02T00:00:00Z,jewellary_24k,gram,NA,100,NA
