date,product,unit,weight_dinar,pg_sell,pg_buy
2022-06-30T00:00:00Z,gap,gram,0.35969999999999996,100,0
2022-06-30T00:00:00Z,gap,gram,1,278,0
2022-06-30T00:00:00Z,gold_bar,gram,10,2778,2528
2022-06-30T00:00:00Z,gold_bar,gram,20,5543,5099
2022-06-30T00:00:00Z,gold_bar,gram,50,13792,12758
2022-06-30T00:00:00Z,gold_bar,gram,100,27457,25535
2022-06-30T00:00:00Z,gold_bar,gram,250,68418,64313
2022-06-30T00:00:00Z,gold_bar,gram,1000,273671,257251
2022-06-30T00:00:00Z,gold_wafer_24k,dinar,1,1181,1074
2022-06-30T00:00:00Z,gold_wafer_24k,dinar,5,5903,5430
2022-06-30T00:00:00Z,gold_wafer_24k,dinar,10,11805,10920
2022-06-30T00:00:00Z,small_bar,gram,0.5,180,0
2022-06-30T00:00:00Z,small_bar,gram,1,350,0
2022-06-30T00:00:00Z,small_bar,gram,1,725,0
2022-06-30T00:00:00Z,small_bar,gram,5,1650,0
2022-06-30T00:00:00Z,bungamas,gram,10,2778,2528
2022-06-30T00:00:00Z,bungamas,gram,20,5543,5099
2022-06-30T00:00:00Z,bungamas,gram,50,13792,12758
2022-06-30T00:00:00Z,bungamas,gram,100,27457,25535
2022-06-30T00:00:00Z,flexibar,gram,50,14400,12960
2022-06-30T00:00:00Z,gold_wafer_22k,dinar,1,1065,958
2022-06-30T00:00:00Z,gold_jewel,gram,1,0,221
