date,product,unit,weight_dinar,pg_sell,pg_buy
2023-06-10T00:00:00Z,gap,gram,NA,NA,0
2023-06-10T00:00:00Z,gap,gram,NA,1,0
2023-06-10T00:00:00Z,gold_bar,gram,10,3119,2839
2023-06-10T00:00:00Z,gold_bar,gram,20,6224,5726
2023-06-10T00:00:00Z,gold_bar,gram,50,15489,14327
2023-06-10T00:00:00Z,gold_bar,gram,100,30834,28675
2023-06-10T00:00:00Z,gold_bar,gram,250,76832,72222
2023-06-10T00:00:00Z,gold_bar,gram,1000,307329,288889
2023-06-10T00:00:00Z,gold_wafer_24k,dinar,1,1326,1206
2023-06-10T00:00:00Z,gold_wafer_24k,dinar,5,6628,6098
2023-06-10T00:00:00Z,gold_wafer_24k,dinar,10,13257,12263
2023-06-10T00:00:00Z,small_bar,gram,0.5,205,0
2023-06-10T00:00:00Z,small_bar,gram,1,380,0
2023-06-10T00:00:00Z,small_bar,gram,1,405,0
2023-06-10T00:00:00Z,small_bar,gram,1,790,0
2023-06-10T00:00:00Z,bungamas,gram,10,3119,2839
2023-06-10T00:00:00Z,bungamas,gram,20,6224,5726
2023-06-10T00:00:00Z,bungamas,gram,50,15489,14327
2023-06-10T00:00:00Z,bungamas,gram,100,30834,28675
2023-06-10T00:00:00Z,flexibar,gram,NA,NA,50
2023-06-10T00:00:00Z,gold_wafer_22k,dinar,NA,NA,1
2023-06-10T00:00:00Z,gold_jewel,gram,NA,0,NA
