date,product,unit,weight_dinar,pg_sell,pg_buy
2025-07-30T00:00:00Z,gap,gram,0.20370000000000002,100,0
2025-07-30T00:00:00Z,gap,gram,1,491,0
2025-07-30T00:00:00Z,gold_bar,gram,NA,NA,10
2025-07-30T00:00:00Z,gold_bar,gram,4887,4447,20
2025-07-30T00:00:00Z,gold_bar,gram,9751,8971,50
2025-07-30T00:00:00Z,gold_bar,gram,24265,22445,100
2025-07-30T00:00:00Z,gold_bar,gram,48304,44923,250
2025-07-30T00:00:00Z,gold_bar,gram,120367,113145,1000
2025-07-30T00:00:00Z,gold_wafer_24k,dinar,NA,NA,1
2025-07-30T00:00:00Z,gold_wafer_24k,dinar,2077,1890,5
2025-07-30T00:00:00Z,gold_wafer_24k,dinar,10384,9554,10
2025-07-30T00:00:00Z,small_bar,gram,NA,NA,0
2025-07-30T00:00:00Z,small_bar,gram,0.5,290,0
2025-07-30T00:00:00Z,small_bar,dinar,0.25,545,0
2025-07-30T00:00:00Z,small_bar,dinar,0.5,580,0
2025-07-30T00:00:00Z,small_bar,gram,1,1140,0
2025-07-30T00:00:00Z,gold_wafer_22k,dinar,NA,NA,1
2025-07-30T00:00:00Z,jewellary_24k,gram,491,446,916
