date,product,unit,weight_dinar,pg_sell,pg_buy
2026-08-21T00:00:00Z,gap,gram,1,644,0
2026-08-21T00:00:00Z,gap,gram,NA,NA,0
2026-08-21T00:00:00Z,gold_bar,gram,32024,29622,100
2026-08-21T00:00:00Z,gold_bar,gram,63750,59287,250
2026-08-21T00:00:00Z,gold_bar,gram,158853,149322,1000
2026-08-21T00:00:00Z,gold_bar,gram,635411,597286,NA
2026-08-21T00:00:00Z,gold_bar,gram,NA,NA,1
2026-08-21T00:00:00Z,gold_bar,gram,2741,2494,5
2026-08-21T00:00:00Z,gold_wafer_24k,dinar,NA,NA,5
2026-08-21T00:00:00Z,gold_wafer_24k,dinar,3231,2940,10
2026-08-21T00:00:00Z,gold_wafer_24k,dinar,6461,5880,20
2026-08-21T00:00:00Z,small_bar,gram,10,27410,0
2026-08-21T00:00:00Z,small_bar,gram,25354,999,0
2026-08-21T00:00:00Z,small_bar,dinar,0.25,586,0
2026-08-21T00:00:00Z,small_bar,dinar,0.5,612,0
2026-08-21T00:00:00Z,small_bar,gram,532,NA,0
2026-08-21T00:00:00Z,gold_wafer_22k,dinar,1,695,1
2026-08-21T00:00:00Z,jewellary_24k,gram,NA,100,NA
