date,product,unit,weight_dinar,pg_sell,pg_buy
2023-01-24T00:00:00Z,gap,gram,0.34969999999999996,100,0
2023-01-24T00:00:00Z,gap,gram,1,286,0
2023-01-24T00:00:00Z,gold_bar,gram,10,2872,2613
2023-01-24T00:00:00Z,gold_bar,gram,20,5730,5272
2023-01-24T00:00:00Z,gold_bar,gram,50,14259,13190
2023-01-24T00:00:00Z,gold_bar,gram,100,28386,26399
2023-01-24T00:00:00Z,gold_bar,gram,250,70733,66489
2023-01-24T00:00:00Z,gold_bar,gram,1000,282931,265955
2023-01-24T00:00:00Z,gold_wafer_24k,dinar,1,1220,1111
2023-01-24T00:00:00Z,gold_wafer_24k,dinar,5,6102,5614
2023-01-24T00:00:00Z,gold_wafer_24k,dinar,10,12205,11289
2023-01-24T00:00:00Z,small_bar,gram,0.5,180,0
2023-01-24T00:00:00Z,small_bar,gram,1,350,0
2023-01-24T00:00:00Z,small_bar,gram,1,365,0
2023-01-24T00:00:00Z,small_bar,gram,1,725,0
2023-01-24T00:00:00Z,bungamas,gram,10,2872,2613
2023-01-24T00:00:00Z,bungamas,gram,20,5730,5272
2023-01-24T00:00:00Z,bungamas,gram,50,14259,13190
2023-01-24T00:00:00Z,bungamas,gram,100,28386,26399
2023-01-24T00:00:00Z,flexibar,gram,NA,NA,50
2023-01-24T00:00:00Z,gold_wafer_22k,dinar,NA,NA,1
2023-01-24T00:00:00Z,gold_jewel,gram,NA,0,NA
