date,product,unit,weight_dinar,pg_sell,pg_buy
NA,gap,gram,NA,NA,0
NA,gap,gram,NA,1,0
NA,gold_bar,gram,10,3081,2803
NA,gold_bar,gram,20,6147,5655
NA,gold_bar,gram,50,15297,14149
NA,gold_bar,gram,100,30451,28320
NA,gold_bar,gram,250,75879,71327
NA,gold_bar,gram,1000,303517,285306
NA,gold_wafer_24k,dinar,1,1309,1191
NA,gold_wafer_24k,dinar,5,6546,6023
NA,gold_wafer_24k,dinar,10,13093,12111
NA,small_bar,gram,14374,NA,0
NA,small_bar,gram,NA,999,0
NA,small_bar,gram,275,916,0
NA,small_bar,gram,252,NA,0
NA,bungamas,gram,205,1,380
NA,bungamas,gram,1,405,1
NA,bungamas,gram,790,5,1750
NA,bungamas,gram,NA,NA,NA
NA,flexibar,gram,1181,1063,NA
NA,gold_wafer_22k,dinar,NA,100,NA
NA,gold_jewel,gram,100,0,NA
