date,product,unit,weight_dinar,pg_sell,pg_buy
2024-05-16T00:00:00Z,gap,gram,NA,NA,0
2024-05-16T00:00:00Z,gap,gram,NA,1,0
2024-05-16T00:00:00Z,gold_bar,gram,10,3884,3534
2024-05-16T00:00:00Z,gold_bar,gram,20,7750,7130
2024-05-16T00:00:00Z,gold_bar,gram,50,19285,17838
2024-05-16T00:00:00Z,gold_bar,gram,100,38390,35703
2024-05-16T00:00:00Z,gold_bar,gram,250,95663,89923
2024-05-16T00:00:00Z,gold_bar,gram,1000,382650,359691
2024-05-16T00:00:00Z,gold_wafer_24k,dinar,1,1651,1502
2024-05-16T00:00:00Z,gold_wafer_24k,dinar,5,8253,7593
2024-05-16T00:00:00Z,gold_wafer_24k,dinar,10,16506,15268
2024-05-16T00:00:00Z,small_bar,gram,320,NA,0
2024-05-16T00:00:00Z,small_bar,gram,NA,NA,0
2024-05-16T00:00:00Z,small_bar,gram,1,1489,0
2024-05-16T00:00:00Z,small_bar,gram,1340,NA,0
2024-05-16T00:00:00Z,bungamas,gram,240,1,445
2024-05-16T00:00:00Z,bungamas,gram,1,475,1
2024-05-16T00:00:00Z,bungamas,gram,925,5,2075
2024-05-16T00:00:00Z,bungamas,gram,NA,NA,999
2024-05-16T00:00:00Z,flexibar,gram,392,352,NA
2024-05-16T00:00:00Z,gold_wafer_22k,dinar,NA,100,NA
2024-05-16T00:00:00Z,gold_jewel,gram,100,0,NA
