date,product,unit,weight_dinar,pg_sell,pg_buy
2022-05-17T00:00:00Z,gap,gram,0.3636,100,0
2022-05-17T00:00:00Z,gap,gram,1,275,0
2022-05-17T00:00:00Z,gold_bar,gram,10,2763,2514
2022-05-17T00:00:00Z,gold_bar,gram,20,5513,5072
2022-05-17T00:00:00Z,gold_bar,gram,50,13719,12690
2022-05-17T00:00:00Z,gold_bar,gram,100,27311,25399
2022-05-17T00:00:00Z,gold_bar,gram,250,68054,63971
2022-05-17T00:00:00Z,gold_bar,gram,1000,272216,255883
2022-05-17T00:00:00Z,gold_wafer_24k,dinar,1,1174,1069
2022-05-17T00:00:00Z,gold_wafer_24k,dinar,5,5871,5401
2022-05-17T00:00:00Z,gold_wafer_24k,dinar,10,11742,10862
2022-05-17T00:00:00Z,small_bar,gram,0.5,180,0
2022-05-17T00:00:00Z,small_bar,gram,1,350,0
2022-05-17T00:00:00Z,small_bar,gram,1,725,0
2022-05-17T00:00:00Z,small_bar,gram,5,1650,0
2022-05-17T00:00:00Z,bungamas,gram,10,2763,2514
2022-05-17T00:00:00Z,bungamas,gram,20,5513,5072
2022-05-17T00:00:00Z,bungamas,gram,50,13719,12690
2022-05-17T00:00:00Z,bungamas,gram,100,27311,25399
2022-05-17T00:00:00Z,flexibar,gram,50,14324,12891
2022-05-17T00:00:00Z,gold_wafer_22k,dinar,1,1059,953
2022-05-17T00:00:00Z,gold_jewel,gram,1,0,219
