date,product,unit,weight_dinar,pg_sell,pg_buy
2024-04-16T00:00:00Z,gap,gram,NA,NA,0
2024-04-16T00:00:00Z,gap,gram,NA,1,0
2024-04-16T00:00:00Z,gold_bar,gram,10,3972,3614
2024-04-16T00:00:00Z,gold_bar,gram,20,7925,7291
2024-04-16T00:00:00Z,gold_bar,gram,50,19721,18242
2024-04-16T00:00:00Z,gold_bar,gram,100,39260,36511
2024-04-16T00:00:00Z,gold_bar,gram,250,97829,91959
2024-04-16T00:00:00Z,gold_bar,gram,1000,391315,367836
2024-04-16T00:00:00Z,gold_wafer_24k,dinar,1,1688,1536
2024-04-16T00:00:00Z,gold_wafer_24k,dinar,5,8440,7765
2024-04-16T00:00:00Z,gold_wafer_24k,dinar,10,16880,15614
2024-04-16T00:00:00Z,small_bar,gram,18532,NA,0
2024-04-16T00:00:00Z,small_bar,gram,NA,999,0
2024-04-16T00:00:00Z,small_bar,gram,356,916,0
2024-04-16T00:00:00Z,small_bar,gram,326,NA,0
2024-04-16T00:00:00Z,bungamas,gram,240,1,450
2024-04-16T00:00:00Z,bungamas,gram,1,480,1
2024-04-16T00:00:00Z,bungamas,gram,935,5,2100
2024-04-16T00:00:00Z,bungamas,gram,NA,NA,NA
2024-04-16T00:00:00Z,flexibar,gram,1523,1370,NA
2024-04-16T00:00:00Z,gold_wafer_22k,dinar,NA,100,NA
2024-04-16T00:00:00Z,gold_jewel,gram,100,0,NA
