date,product,unit,weight_dinar,pg_sell,pg_buy
2024-02-05T00:00:00Z,gap,gram,NA,NA,0
2024-02-05T00:00:00Z,gap,gram,NA,1,0
2024-02-05T00:00:00Z,gold_bar,gram,10,3344,3043
2024-02-05T00:00:00Z,gold_bar,gram,20,6672,6138
2024-02-05T00:00:00Z,gold_bar,gram,50,16603,15358
2024-02-05T00:00:00Z,gold_bar,gram,100,33052,30738
2024-02-05T00:00:00Z,gold_bar,gram,250,82360,77418
2024-02-05T00:00:00Z,gold_bar,gram,1000,329440,309674
2024-02-05T00:00:00Z,gold_wafer_24k,dinar,1,1421,1293
2024-02-05T00:00:00Z,gold_wafer_24k,dinar,5,7105,6537
2024-02-05T00:00:00Z,gold_wafer_24k,dinar,10,14211,13145
2024-02-05T00:00:00Z,small_bar,gram,15601,NA,0
2024-02-05T00:00:00Z,small_bar,gram,NA,999,0
2024-02-05T00:00:00Z,small_bar,gram,300,916,0
2024-02-05T00:00:00Z,small_bar,gram,274,NA,0
2024-02-05T00:00:00Z,bungamas,gram,205,1,380
2024-02-05T00:00:00Z,bungamas,gram,1,405,1
2024-02-05T00:00:00Z,bungamas,gram,790,5,1750
2024-02-05T00:00:00Z,bungamas,gram,NA,NA,NA
2024-02-05T00:00:00Z,flexibar,gram,1282,1154,NA
2024-02-05T00:00:00Z,gold_wafer_22k,dinar,NA,100,NA
2024-02-05T00:00:00Z,gold_jewel,gram,100,0,NA
