date,product,unit,weight_dinar,pg_sell,pg_buy
2024-12-23T00:00:00Z,gap,gram,NA,NA,0
2024-12-23T00:00:00Z,gap,gram,NA,1,0
2024-12-23T00:00:00Z,gold_bar,gram,10,4096,3727
2024-12-23T00:00:00Z,gold_bar,gram,20,8173,7519
2024-12-23T00:00:00Z,gold_bar,gram,50,20337,18812
2024-12-23T00:00:00Z,gold_bar,gram,100,40485,37651
2024-12-23T00:00:00Z,gold_bar,gram,250,100883,94830
2024-12-23T00:00:00Z,gold_bar,gram,1000,403533,379321
2024-12-23T00:00:00Z,gold_wafer_24k,dinar,1,1741,1584
2024-12-23T00:00:00Z,gold_wafer_24k,dinar,5,8703,8007
2024-12-23T00:00:00Z,gold_wafer_24k,dinar,10,17407,16101
2024-12-23T00:00:00Z,small_bar,gram,338,NA,0
2024-12-23T00:00:00Z,small_bar,gram,NA,NA,0
2024-12-23T00:00:00Z,small_bar,gram,1,1570,0
2024-12-23T00:00:00Z,small_bar,gram,1413,NA,0
2024-12-23T00:00:00Z,bungamas,gram,250,1,465
2024-12-23T00:00:00Z,bungamas,gram,1,495,1
2024-12-23T00:00:00Z,bungamas,gram,970,5,2175
2024-12-23T00:00:00Z,bungamas,gram,NA,NA,999
2024-12-23T00:00:00Z,flexibar,gram,413,375,NA
2024-12-23T00:00:00Z,gold_wafer_22k,dinar,100,524,NA
2024-12-23T00:00:00Z,gold_jewel,gram,100,0,530
