date,product,unit,weight_dinar,pg_sell,pg_buy
2026-04-13T00:00:00Z,gap,gram,1,655,0
2026-04-13T00:00:00Z,gap,gram,NA,NA,0
2026-04-13T00:00:00Z,gold_bar,gram,32476,30041,100
2026-04-13T00:00:00Z,gold_bar,gram,64651,60126,250
2026-04-13T00:00:00Z,gold_bar,gram,161101,151435,1000
2026-04-13T00:00:00Z,gold_bar,gram,644403,605739,NA
2026-04-13T00:00:00Z,gold_bar,gram,NA,NA,1
2026-04-13T00:00:00Z,gold_bar,gram,2780,2530,5
2026-04-13T00:00:00Z,gold_wafer_24k,dinar,NA,NA,5
2026-04-13T00:00:00Z,gold_wafer_24k,dinar,3276,2981,10
2026-04-13T00:00:00Z,gold_wafer_24k,dinar,6553,5963,20
2026-04-13T00:00:00Z,small_bar,gram,10,27797,0
2026-04-13T00:00:00Z,small_bar,gram,25712,999,0
2026-04-13T00:00:00Z,small_bar,dinar,0.25,596,0
2026-04-13T00:00:00Z,small_bar,dinar,0.5,623,0
2026-04-13T00:00:00Z,small_bar,gram,542,NA,0
2026-04-13T00:00:00Z,gold_wafer_22k,dinar,1,705,1
2026-04-13T00:00:00Z,jewellary_24k,gram,NA,100,NA
