date,product,unit,weight_dinar,pg_sell,pg_buy
2025-02-21T00:00:00Z,gap,gram,NA,NA,0
2025-02-21T00:00:00Z,gap,gram,NA,1,0
2025-02-21T00:00:00Z,gold_bar,gram,10,4519,4112
2025-02-21T00:00:00Z,gold_bar,gram,20,9017,8296
2025-02-21T00:00:00Z,gold_bar,gram,50,22439,20756
2025-02-21T00:00:00Z,gold_bar,gram,100,44670,41543
2025-02-21T00:00:00Z,gold_bar,gram,250,111311,104633
2025-02-21T00:00:00Z,gold_bar,gram,1000,445246,418531
2025-02-21T00:00:00Z,gold_wafer_24k,dinar,1,1921,1748
2025-02-21T00:00:00Z,gold_wafer_24k,dinar,5,9603,8835
2025-02-21T00:00:00Z,gold_wafer_24k,dinar,10,19206,17766
2025-02-21T00:00:00Z,small_bar,gram,372,NA,0
2025-02-21T00:00:00Z,small_bar,gram,NA,NA,0
2025-02-21T00:00:00Z,small_bar,gram,1,1733,0
2025-02-21T00:00:00Z,small_bar,gram,1559,NA,0
2025-02-21T00:00:00Z,bungamas,gram,270,1,505
2025-02-21T00:00:00Z,bungamas,gram,1,540,1
2025-02-21T00:00:00Z,bungamas,gram,1055,5,2375
2025-02-21T00:00:00Z,bungamas,gram,NA,NA,999
2025-02-21T00:00:00Z,flexibar,gram,454,413,NA
2025-02-21T00:00:00Z,gold_wafer_22k,dinar,NA,NA,NA
2025-02-21T00:00:00Z,gold_jewel,gram,491,0,250
