date,product,unit,weight_dinar,pg_sell,pg_buy
2022-08-25T00:00:00Z,gap,gram,0.3676,100,0
2022-08-25T00:00:00Z,gap,gram,1,272,0
2022-08-25T00:00:00Z,gold_bar,gram,10,2724,2479
2022-08-25T00:00:00Z,gold_bar,gram,20,5436,5001
2022-08-25T00:00:00Z,gold_bar,gram,50,13527,12513
2022-08-25T00:00:00Z,gold_bar,gram,100,26929,25044
2022-08-25T00:00:00Z,gold_bar,gram,250,67102,63076
2022-08-25T00:00:00Z,gold_bar,gram,1000,268410,252305
2022-08-25T00:00:00Z,gold_wafer_24k,dinar,1,1158,1054
2022-08-25T00:00:00Z,gold_wafer_24k,dinar,5,5789,5326
2022-08-25T00:00:00Z,gold_wafer_24k,dinar,10,11578,10710
2022-08-25T00:00:00Z,small_bar,gram,0.5,180,0
2022-08-25T00:00:00Z,small_bar,gram,1,350,0
2022-08-25T00:00:00Z,small_bar,gram,1,725,0
2022-08-25T00:00:00Z,small_bar,gram,5,1650,0
2022-08-25T00:00:00Z,bungamas,gram,10,2724,2479
2022-08-25T00:00:00Z,bungamas,gram,20,5436,5001
2022-08-25T00:00:00Z,bungamas,gram,50,13527,12513
2022-08-25T00:00:00Z,bungamas,gram,100,26929,25044
2022-08-25T00:00:00Z,flexibar,gram,50,14124,12711
2022-08-25T00:00:00Z,gold_wafer_22k,dinar,1,1044,940
2022-08-25T00:00:00Z,gold_jewel,gram,1,0,216
