date,product,unit,weight_dinar,pg_sell,pg_buy
NA,gap,gram,0.3704,100,0
NA,gap,gram,1,270,0
NA,gold_bar,gram,10,2653,2414
NA,gold_bar,gram,20,5294,4870
NA,gold_bar,gram,50,13173,12185
NA,gold_bar,gram,100,26223,24387
NA,gold_bar,gram,250,65344,61423
NA,gold_bar,gram,1000,261375,245692
NA,gold_wafer_24k,dinar,1,1127,1026
NA,gold_wafer_24k,dinar,5,5637,5186
NA,gold_wafer_24k,dinar,10,11275,10429
NA,small_bar,gram,0.5,180,0
NA,small_bar,gram,1,350,0
NA,small_bar,gram,1,725,0
NA,small_bar,gram,5,1650,0
NA,bungamas,gram,10,2653,2414
NA,bungamas,gram,20,5294,4870
NA,bungamas,gram,50,13173,12185
NA,bungamas,gram,100,26223,24387
NA,flexibar,gram,50,13753,12378
NA,gold_wafer_22k,dinar,1,1017,915
NA,gold_jewel,gram,1,0,211
