date,product,unit,weight_dinar,pg_sell,pg_buy
2024-05-21T00:00:00Z,gap,gram,NA,NA,0
2024-05-21T00:00:00Z,gap,gram,NA,1,0
2024-05-21T00:00:00Z,gold_bar,gram,10,3972,3615
2024-05-21T00:00:00Z,gold_bar,gram,20,7926,7292
2024-05-21T00:00:00Z,gold_bar,gram,50,19724,18245
2024-05-21T00:00:00Z,gold_bar,gram,100,39265,36516
2024-05-21T00:00:00Z,gold_bar,gram,250,97841,91971
2024-05-21T00:00:00Z,gold_bar,gram,1000,391366,367884
2024-05-21T00:00:00Z,gold_wafer_24k,dinar,1,1688,1536
2024-05-21T00:00:00Z,gold_wafer_24k,dinar,5,8441,7766
2024-05-21T00:00:00Z,gold_wafer_24k,dinar,10,16882,15616
2024-05-21T00:00:00Z,small_bar,gram,326,NA,0
2024-05-21T00:00:00Z,small_bar,gram,NA,NA,0
2024-05-21T00:00:00Z,small_bar,gram,1,1523,0
2024-05-21T00:00:00Z,small_bar,gram,1371,NA,0
2024-05-21T00:00:00Z,bungamas,gram,240,1,450
2024-05-21T00:00:00Z,bungamas,gram,1,480,1
2024-05-21T00:00:00Z,bungamas,gram,935,5,2100
2024-05-21T00:00:00Z,bungamas,gram,NA,NA,999
2024-05-21T00:00:00Z,flexibar,gram,397,357,NA
2024-05-21T00:00:00Z,gold_wafer_22k,dinar,NA,100,NA
2024-05-21T00:00:00Z,gold_jewel,gram,590,0,NA
