date,product,unit,weight_dinar,pg_sell,pg_buy
2025-11-07T00:00:00Z,gap,gram,1,582,0
2025-11-07T00:00:00Z,gap,gram,NA,NA,0
2025-11-07T00:00:00Z,gold_bar,gram,57566,53536,250
2025-11-07T00:00:00Z,gold_bar,gram,143445,134838,1000
2025-11-07T00:00:00Z,gold_bar,gram,573781,539354,NA
2025-11-07T00:00:00Z,gold_bar,gram,NA,NA,1
2025-11-07T00:00:00Z,gold_bar,gram,2475,2252,5
2025-11-07T00:00:00Z,gold_bar,gram,12375,11385,10
2025-11-07T00:00:00Z,gold_wafer_24k,dinar,NA,NA,10
2025-11-07T00:00:00Z,gold_wafer_24k,dinar,5834,5309,20
2025-11-07T00:00:00Z,gold_wafer_24k,dinar,11621,10691,50
2025-11-07T00:00:00Z,small_bar,gram,999,582,0
2025-11-07T00:00:00Z,small_bar,gram,529,916,0
2025-11-07T00:00:00Z,small_bar,dinar,0.25,481,0
2025-11-07T00:00:00Z,small_bar,dinar,0.5,NA,0
2025-11-07T00:00:00Z,small_bar,gram,999,519,0
2025-11-07T00:00:00Z,gold_wafer_22k,dinar,675,1,1330
2025-11-07T00:00:00Z,jewellary_24k,gram,100,NA,100
