date,product,unit,weight_dinar,pg_sell,pg_buy
2022-11-16T00:00:00Z,gap,gram,0.3571,100,0
2022-11-16T00:00:00Z,gap,gram,1,280,0
2022-11-16T00:00:00Z,gold_bar,gram,10,2813,2560
2022-11-16T00:00:00Z,gold_bar,gram,20,5613,5164
2022-11-16T00:00:00Z,gold_bar,gram,50,13967,12919
2022-11-16T00:00:00Z,gold_bar,gram,100,27803,25857
2022-11-16T00:00:00Z,gold_bar,gram,250,69282,65125
2022-11-16T00:00:00Z,gold_bar,gram,1000,277128,260500
2022-11-16T00:00:00Z,gold_wafer_24k,dinar,1,1195,1088
2022-11-16T00:00:00Z,gold_wafer_24k,dinar,5,5977,5499
2022-11-16T00:00:00Z,gold_wafer_24k,dinar,10,11954,11058
2022-11-16T00:00:00Z,small_bar,gram,0.5,180,0
2022-11-16T00:00:00Z,small_bar,gram,1,350,0
2022-11-16T00:00:00Z,small_bar,gram,1,725,0
2022-11-16T00:00:00Z,small_bar,gram,5,1650,0
2022-11-16T00:00:00Z,bungamas,gram,10,2813,2560
2022-11-16T00:00:00Z,bungamas,gram,20,5613,5164
2022-11-16T00:00:00Z,bungamas,gram,50,13967,12919
2022-11-16T00:00:00Z,bungamas,gram,100,27803,25857
2022-11-16T00:00:00Z,flexibar,gram,50,14582,13124
2022-11-16T00:00:00Z,gold_wafer_22k,dinar,1,1078,971
2022-11-16T00:00:00Z,gold_jewel,gram,1,0,223
