date,product,unit,weight_dinar,pg_sell,pg_buy
2024-02-04T00:00:00Z,gap,gram,NA,NA,0
2024-02-04T00:00:00Z,gap,gram,NA,1,0
2024-02-04T00:00:00Z,gold_bar,gram,10,3359,3057
2024-02-04T00:00:00Z,gold_bar,gram,20,6702,6166
2024-02-04T00:00:00Z,gold_bar,gram,50,16678,15427
2024-02-04T00:00:00Z,gold_bar,gram,100,33201,30877
2024-02-04T00:00:00Z,gold_bar,gram,250,82732,77768
2024-02-04T00:00:00Z,gold_bar,gram,1000,330928,311072
2024-02-04T00:00:00Z,gold_wafer_24k,dinar,1,1427,1299
2024-02-04T00:00:00Z,gold_wafer_24k,dinar,5,7137,6566
2024-02-04T00:00:00Z,gold_wafer_24k,dinar,10,14275,13204
2024-02-04T00:00:00Z,small_bar,gram,15672,NA,0
2024-02-04T00:00:00Z,small_bar,gram,NA,999,0
2024-02-04T00:00:00Z,small_bar,gram,299,916,0
2024-02-04T00:00:00Z,small_bar,gram,273,NA,0
2024-02-04T00:00:00Z,bungamas,gram,205,1,380
2024-02-04T00:00:00Z,bungamas,gram,1,405,1
2024-02-04T00:00:00Z,bungamas,gram,790,5,1750
2024-02-04T00:00:00Z,bungamas,gram,NA,NA,NA
2024-02-04T00:00:00Z,flexibar,gram,1288,1159,NA
2024-02-04T00:00:00Z,gold_wafer_22k,dinar,NA,100,NA
2024-02-04T00:00:00Z,gold_jewel,gram,422,0,NA
