date,product,unit,weight_dinar,pg_sell,pg_buy
NA,gap,gram,1,514,0
NA,gap,gram,NA,NA,0
NA,gold_bar,gram,50728,47177,250
NA,gold_bar,gram,126407,118823,1000
NA,gold_bar,gram,505628,475291,NA
NA,gold_bar,gram,NA,NA,1
NA,gold_bar,gram,2181,1985,5
NA,gold_bar,gram,10905,10033,10
NA,gold_wafer_24k,dinar,NA,NA,10
NA,gold_wafer_24k,dinar,5132,4670,20
NA,gold_wafer_24k,dinar,10240,9421,50
NA,small_bar,gram,999,514,0
NA,small_bar,gram,467,916,0
NA,small_bar,dinar,0.25,425,0
NA,small_bar,dinar,0.5,NA,0
NA,small_bar,gram,999,457,0
NA,gold_wafer_22k,dinar,605,1,1180
NA,jewellary_24k,gram,NA,NA,1
