date,product,unit,weight_dinar,pg_sell,pg_buy
2026-07-08T00:00:00Z,gap,gram,1,590,0
2026-07-08T00:00:00Z,gap,gram,NA,NA,0
2026-07-08T00:00:00Z,gold_bar,gram,29200,27010,100
2026-07-08T00:00:00Z,gold_bar,gram,58128,54059,250
2026-07-08T00:00:00Z,gold_bar,gram,144846,136155,1000
2026-07-08T00:00:00Z,gold_bar,gram,579383,544620,NA
2026-07-08T00:00:00Z,gold_bar,gram,NA,NA,1
2026-07-08T00:00:00Z,gold_bar,gram,2499,2274,5
2026-07-08T00:00:00Z,gold_wafer_24k,dinar,NA,NA,5
2026-07-08T00:00:00Z,gold_wafer_24k,dinar,2946,2681,10
2026-07-08T00:00:00Z,gold_wafer_24k,dinar,5891,5361,20
2026-07-08T00:00:00Z,small_bar,gram,10,24992,0
2026-07-08T00:00:00Z,small_bar,gram,23118,999,0
2026-07-08T00:00:00Z,small_bar,dinar,0.25,536,0
2026-07-08T00:00:00Z,small_bar,dinar,0.5,564,0
2026-07-08T00:00:00Z,small_bar,gram,490,NA,0
2026-07-08T00:00:00Z,gold_wafer_22k,dinar,1,640,1
2026-07-08T00:00:00Z,jewellary_24k,gram,NA,100,NA
