date,product,unit,weight_dinar,pg_sell,pg_buy
2024-03-21T00:00:00Z,gap,gram,NA,NA,0
2024-03-21T00:00:00Z,gap,gram,NA,1,0
2024-03-21T00:00:00Z,gold_bar,gram,10,3616,3291
2024-03-21T00:00:00Z,gold_bar,gram,20,7216,6639
2024-03-21T00:00:00Z,gold_bar,gram,50,17956,16609
2024-03-21T00:00:00Z,gold_bar,gram,100,35746,33243
2024-03-21T00:00:00Z,gold_bar,gram,250,89072,83728
2024-03-21T00:00:00Z,gold_bar,gram,1000,356289,334912
2024-03-21T00:00:00Z,gold_wafer_24k,dinar,1,1537,1399
2024-03-21T00:00:00Z,gold_wafer_24k,dinar,5,7684,7070
2024-03-21T00:00:00Z,gold_wafer_24k,dinar,10,15369,14216
2024-03-21T00:00:00Z,small_bar,gram,16873,NA,0
2024-03-21T00:00:00Z,small_bar,gram,NA,999,0
2024-03-21T00:00:00Z,small_bar,gram,322,916,0
2024-03-21T00:00:00Z,small_bar,gram,294,NA,0
2024-03-21T00:00:00Z,bungamas,gram,225,1,415
2024-03-21T00:00:00Z,bungamas,gram,1,445,1
2024-03-21T00:00:00Z,bungamas,gram,865,5,1925
2024-03-21T00:00:00Z,bungamas,gram,NA,NA,NA
2024-03-21T00:00:00Z,flexibar,gram,1386,1248,NA
2024-03-21T00:00:00Z,gold_wafer_22k,dinar,NA,100,100
2024-03-21T00:00:00Z,gold_jewel,gram,NA,0,NA
