date,product,unit,weight_dinar,pg_sell,pg_buy
2024-02-12T00:00:00Z,gap,gram,NA,NA,0
2024-02-12T00:00:00Z,gap,gram,NA,1,0
2024-02-12T00:00:00Z,gold_bar,gram,10,3366,3063
2024-02-12T00:00:00Z,gold_bar,gram,20,6717,6179
2024-02-12T00:00:00Z,gold_bar,gram,50,16714,15461
2024-02-12T00:00:00Z,gold_bar,gram,100,33273,30944
2024-02-12T00:00:00Z,gold_bar,gram,250,82912,77937
2024-02-12T00:00:00Z,gold_bar,gram,1000,331647,311748
2024-02-12T00:00:00Z,gold_wafer_24k,dinar,1,1431,1302
2024-02-12T00:00:00Z,gold_wafer_24k,dinar,5,7153,6581
2024-02-12T00:00:00Z,gold_wafer_24k,dinar,10,14306,13233
2024-02-12T00:00:00Z,small_bar,gram,15706,NA,0
2024-02-12T00:00:00Z,small_bar,gram,NA,999,0
2024-02-12T00:00:00Z,small_bar,gram,300,916,0
2024-02-12T00:00:00Z,small_bar,gram,274,NA,0
2024-02-12T00:00:00Z,bungamas,gram,205,1,380
2024-02-12T00:00:00Z,bungamas,gram,1,405,1
2024-02-12T00:00:00Z,bungamas,gram,790,5,1750
2024-02-12T00:00:00Z,bungamas,gram,NA,NA,NA
2024-02-12T00:00:00Z,flexibar,gram,1290,1161,NA
2024-02-12T00:00:00Z,gold_wafer_22k,dinar,NA,100,NA
2024-02-12T00:00:00Z,gold_jewel,gram,100,0,NA
