date,product,unit,weight_dinar,pg_sell,pg_buy
2026-05-14T00:00:00Z,gap,gram,1,646,0
2026-05-14T00:00:00Z,gap,gram,NA,NA,0
2026-05-14T00:00:00Z,gold_bar,gram,31973,29575,100
2026-05-14T00:00:00Z,gold_bar,gram,63649,59194,250
2026-05-14T00:00:00Z,gold_bar,gram,158604,149088,1000
2026-05-14T00:00:00Z,gold_bar,gram,634417,596352,NA
2026-05-14T00:00:00Z,gold_bar,gram,NA,NA,1
2026-05-14T00:00:00Z,gold_bar,gram,2737,2490,5
2026-05-14T00:00:00Z,gold_wafer_24k,dinar,NA,NA,5
2026-05-14T00:00:00Z,gold_wafer_24k,dinar,3225,2935,10
2026-05-14T00:00:00Z,gold_wafer_24k,dinar,6451,5870,20
2026-05-14T00:00:00Z,small_bar,gram,10,27366,0
2026-05-14T00:00:00Z,small_bar,gram,25314,999,0
2026-05-14T00:00:00Z,small_bar,dinar,0.25,587,0
2026-05-14T00:00:00Z,small_bar,dinar,0.5,614,0
2026-05-14T00:00:00Z,small_bar,gram,534,NA,0
2026-05-14T00:00:00Z,gold_wafer_22k,dinar,1,700,1
2026-05-14T00:00:00Z,jewellary_24k,gram,NA,100,NA
