date,product,unit,weight_dinar,pg_sell,pg_buy
2022-03-03T00:00:00Z,gap,gram,0.3559,100,0
2022-03-03T00:00:00Z,gap,gram,1,281,0
2022-03-03T00:00:00Z,gold_bar,gram,10,2816,2562
2022-03-03T00:00:00Z,gold_bar,gram,20,5618,5169
2022-03-03T00:00:00Z,gold_bar,gram,50,13981,12932
2022-03-03T00:00:00Z,gold_bar,gram,100,27832,25883
2022-03-03T00:00:00Z,gold_bar,gram,250,69352,65191
2022-03-03T00:00:00Z,gold_bar,gram,1000,277409,260764
2022-03-03T00:00:00Z,gold_wafer_24k,dinar,1,1197,1089
2022-03-03T00:00:00Z,gold_wafer_24k,dinar,5,5983,5505
2022-03-03T00:00:00Z,gold_wafer_24k,dinar,10,11966,11069
2022-03-03T00:00:00Z,small_bar,gram,0.5,180,0
2022-03-03T00:00:00Z,small_bar,gram,1,350,0
2022-03-03T00:00:00Z,small_bar,gram,1,725,0
2022-03-03T00:00:00Z,small_bar,gram,5,1650,0
2022-03-03T00:00:00Z,bungamas,gram,10,2816,2562
2022-03-03T00:00:00Z,bungamas,gram,20,5618,5169
2022-03-03T00:00:00Z,bungamas,gram,50,13981,12932
2022-03-03T00:00:00Z,bungamas,gram,100,27832,25883
2022-03-03T00:00:00Z,flexibar,gram,50,14597,13137
2022-03-03T00:00:00Z,gold_wafer_22k,dinar,1,1079,972
2022-03-03T00:00:00Z,gold_jewel,gram,1,0,224
