date,product,unit,weight_dinar,pg_sell,pg_buy
NA,gap,gram,1,534,0
NA,gap,gram,NA,NA,0
NA,gold_bar,gram,53058,49344,250
NA,gold_bar,gram,132212,124279,1000
NA,gold_bar,gram,528848,497117,NA
NA,gold_bar,gram,NA,NA,1
NA,gold_bar,gram,2281,2076,5
NA,gold_bar,gram,11406,10494,10
NA,gold_wafer_24k,dinar,NA,NA,10
NA,gold_wafer_24k,dinar,5368,4885,20
NA,gold_wafer_24k,dinar,10711,9854,50
NA,small_bar,gram,999,534,0
NA,small_bar,gram,485,916,0
NA,small_bar,dinar,0.25,441,0
NA,small_bar,dinar,0.5,NA,0
NA,small_bar,gram,999,475,0
NA,gold_wafer_22k,dinar,625,1,1225
NA,jewellary_24k,gram,100,NA,100
