date,product,unit,weight_dinar,pg_sell,pg_buy
2024-08-03T00:00:00Z,gap,gram,NA,NA,0
2024-08-03T00:00:00Z,gap,gram,NA,1,0
2024-08-03T00:00:00Z,gold_bar,gram,10,3833,3488
2024-08-03T00:00:00Z,gold_bar,gram,20,7649,7037
2024-08-03T00:00:00Z,gold_bar,gram,50,19034,17606
2024-08-03T00:00:00Z,gold_bar,gram,100,37891,35239
2024-08-03T00:00:00Z,gold_bar,gram,250,94419,88754
2024-08-03T00:00:00Z,gold_bar,gram,1000,377676,355016
2024-08-03T00:00:00Z,gold_wafer_24k,dinar,1,1629,1483
2024-08-03T00:00:00Z,gold_wafer_24k,dinar,5,8146,7494
2024-08-03T00:00:00Z,gold_wafer_24k,dinar,10,16291,15070
2024-08-03T00:00:00Z,small_bar,gram,315,NA,0
2024-08-03T00:00:00Z,small_bar,gram,NA,NA,0
2024-08-03T00:00:00Z,small_bar,gram,1,1470,0
2024-08-03T00:00:00Z,small_bar,gram,1323,NA,0
2024-08-03T00:00:00Z,bungamas,gram,235,1,440
2024-08-03T00:00:00Z,bungamas,gram,1,470,1
2024-08-03T00:00:00Z,bungamas,gram,915,5,2050
2024-08-03T00:00:00Z,bungamas,gram,NA,NA,999
2024-08-03T00:00:00Z,flexibar,gram,388,353,NA
2024-08-03T00:00:00Z,gold_wafer_22k,dinar,NA,100,NA
2024-08-03T00:00:00Z,gold_jewel,gram,100,0,NA
