date,product,unit,weight_dinar,pg_sell,pg_buy
2023-11-04T00:00:00Z,gap,gram,NA,NA,0
2023-11-04T00:00:00Z,gap,gram,NA,1,0
2023-11-04T00:00:00Z,gold_bar,gram,10,3288,2992
2023-11-04T00:00:00Z,gold_bar,gram,20,6562,6037
2023-11-04T00:00:00Z,gold_bar,gram,50,16328,15104
2023-11-04T00:00:00Z,gold_bar,gram,100,32505,30230
2023-11-04T00:00:00Z,gold_bar,gram,250,80997,76137
2023-11-04T00:00:00Z,gold_bar,gram,1000,323989,304549
2023-11-04T00:00:00Z,gold_wafer_24k,dinar,1,1398,1272
2023-11-04T00:00:00Z,gold_wafer_24k,dinar,5,6988,6429
2023-11-04T00:00:00Z,gold_wafer_24k,dinar,10,13976,12927
2023-11-04T00:00:00Z,small_bar,gram,15343,NA,0
2023-11-04T00:00:00Z,small_bar,gram,NA,999,0
2023-11-04T00:00:00Z,small_bar,gram,293,916,0
2023-11-04T00:00:00Z,small_bar,gram,268,NA,0
2023-11-04T00:00:00Z,bungamas,gram,205,1,380
2023-11-04T00:00:00Z,bungamas,gram,1,405,1
2023-11-04T00:00:00Z,bungamas,gram,790,5,1750
2023-11-04T00:00:00Z,bungamas,gram,NA,NA,NA
2023-11-04T00:00:00Z,flexibar,gram,1261,1135,NA
2023-11-04T00:00:00Z,gold_wafer_22k,dinar,NA,100,100
2023-11-04T00:00:00Z,gold_jewel,gram,NA,0,NA
