date,product,unit,weight_dinar,pg_sell,pg_buy
2025-12-09T00:00:00Z,gap,gram,1,602,0
2025-12-09T00:00:00Z,gap,gram,NA,NA,0
2025-12-09T00:00:00Z,gold_bar,gram,29979,27731,100
2025-12-09T00:00:00Z,gold_bar,gram,59680,55503,250
2025-12-09T00:00:00Z,gold_bar,gram,148714,139791,1000
2025-12-09T00:00:00Z,gold_bar,gram,594855,559164,NA
2025-12-09T00:00:00Z,gold_bar,gram,NA,NA,1
2025-12-09T00:00:00Z,gold_bar,gram,2566,2335,5
2025-12-09T00:00:00Z,gold_wafer_24k,dinar,NA,NA,5
2025-12-09T00:00:00Z,gold_wafer_24k,dinar,3024,2752,10
2025-12-09T00:00:00Z,gold_wafer_24k,dinar,6049,5504,20
2025-12-09T00:00:00Z,small_bar,gram,10,25660,0
2025-12-09T00:00:00Z,small_bar,gram,23735,999,0
2025-12-09T00:00:00Z,small_bar,dinar,0.25,547,0
2025-12-09T00:00:00Z,small_bar,dinar,0.5,572,0
2025-12-09T00:00:00Z,small_bar,gram,497,NA,0
2025-12-09T00:00:00Z,gold_wafer_22k,dinar,1,655,1
2025-12-09T00:00:00Z,jewellary_24k,gram,NA,100,100
