date,product,unit,weight_dinar,pg_sell,pg_buy
2023-08-29T00:00:00Z,gap,gram,NA,NA,0
2023-08-29T00:00:00Z,gap,gram,NA,1,0
2023-08-29T00:00:00Z,gold_bar,gram,10,3119,2839
2023-08-29T00:00:00Z,gold_bar,gram,20,6224,5727
2023-08-29T00:00:00Z,gold_bar,gram,50,15489,14328
2023-08-29T00:00:00Z,gold_bar,gram,100,30835,28676
2023-08-29T00:00:00Z,gold_bar,gram,250,76836,72225
2023-08-29T00:00:00Z,gold_bar,gram,1000,307342,288902
2023-08-29T00:00:00Z,gold_wafer_24k,dinar,1,1326,1206
2023-08-29T00:00:00Z,gold_wafer_24k,dinar,5,6629,6098
2023-08-29T00:00:00Z,gold_wafer_24k,dinar,10,13258,12263
2023-08-29T00:00:00Z,small_bar,gram,14555,NA,0
2023-08-29T00:00:00Z,small_bar,gram,NA,999,0
2023-08-29T00:00:00Z,small_bar,gram,279,916,0
2023-08-29T00:00:00Z,small_bar,gram,256,NA,0
2023-08-29T00:00:00Z,bungamas,gram,205,1,380
2023-08-29T00:00:00Z,bungamas,gram,1,405,1
2023-08-29T00:00:00Z,bungamas,gram,790,5,1750
2023-08-29T00:00:00Z,bungamas,gram,NA,NA,NA
2023-08-29T00:00:00Z,flexibar,gram,1196,1076,NA
2023-08-29T00:00:00Z,gold_wafer_22k,dinar,NA,100,NA
2023-08-29T00:00:00Z,gold_jewel,gram,100,0,NA
