date,product,unit,weight_dinar,pg_sell,pg_buy
2023-01-22T00:00:00Z,gap,gram,0.3484,100,0
2023-01-22T00:00:00Z,gap,gram,1,287,0
2023-01-22T00:00:00Z,gold_bar,gram,10,2864,2606
2023-01-22T00:00:00Z,gold_bar,gram,20,5714,5257
2023-01-22T00:00:00Z,gold_bar,gram,50,14219,13152
2023-01-22T00:00:00Z,gold_bar,gram,100,28306,26324
2023-01-22T00:00:00Z,gold_bar,gram,250,70533,66301
2023-01-22T00:00:00Z,gold_bar,gram,1000,282132,265204
2023-01-22T00:00:00Z,gold_wafer_24k,dinar,1,1217,1107
2023-01-22T00:00:00Z,gold_wafer_24k,dinar,5,6085,5598
2023-01-22T00:00:00Z,gold_wafer_24k,dinar,10,12170,11257
2023-01-22T00:00:00Z,small_bar,gram,0.5,180,0
2023-01-22T00:00:00Z,small_bar,gram,1,350,0
2023-01-22T00:00:00Z,small_bar,gram,1,365,0
2023-01-22T00:00:00Z,small_bar,gram,1,725,0
2023-01-22T00:00:00Z,bungamas,gram,10,2864,2606
2023-01-22T00:00:00Z,bungamas,gram,20,5714,5257
2023-01-22T00:00:00Z,bungamas,gram,50,14219,13152
2023-01-22T00:00:00Z,bungamas,gram,100,28306,26324
2023-01-22T00:00:00Z,flexibar,gram,NA,NA,50
2023-01-22T00:00:00Z,gold_wafer_22k,dinar,NA,NA,1
2023-01-22T00:00:00Z,gold_jewel,gram,NA,0,NA
