date,product,unit,weight_dinar,pg_sell,pg_buy
2025-02-27T00:00:00Z,gap,gram,NA,NA,0
2025-02-27T00:00:00Z,gap,gram,NA,1,0
2025-02-27T00:00:00Z,gold_bar,gram,10,4470,4068
2025-02-27T00:00:00Z,gold_bar,gram,20,8919,8206
2025-02-27T00:00:00Z,gold_bar,gram,50,22195,20530
2025-02-27T00:00:00Z,gold_bar,gram,100,44184,41091
2025-02-27T00:00:00Z,gold_bar,gram,250,110098,103492
2025-02-27T00:00:00Z,gold_bar,gram,1000,440393,413970
2025-02-27T00:00:00Z,gold_wafer_24k,dinar,1,1900,1729
2025-02-27T00:00:00Z,gold_wafer_24k,dinar,5,9498,8739
2025-02-27T00:00:00Z,gold_wafer_24k,dinar,10,18997,17572
2025-02-27T00:00:00Z,small_bar,gram,371,NA,0
2025-02-27T00:00:00Z,small_bar,gram,NA,NA,0
2025-02-27T00:00:00Z,small_bar,gram,1,1714,0
2025-02-27T00:00:00Z,small_bar,gram,1542,NA,0
2025-02-27T00:00:00Z,bungamas,gram,265,1,500
2025-02-27T00:00:00Z,bungamas,gram,1,535,1
2025-02-27T00:00:00Z,bungamas,gram,1045,5,2350
2025-02-27T00:00:00Z,bungamas,gram,NA,NA,999
2025-02-27T00:00:00Z,flexibar,gram,450,409,NA
2025-02-27T00:00:00Z,gold_wafer_22k,dinar,NA,100,NA
2025-02-27T00:00:00Z,gold_jewel,gram,100,0,NA
