date,product,unit,weight_dinar,pg_sell,pg_buy
NA,gap,gram,0.3745,100,0
NA,gap,gram,1,267,0
NA,gold_bar,gram,10,2667,2427
NA,gold_bar,gram,20,5321,4896
NA,gold_bar,gram,50,13242,12249
NA,gold_bar,gram,100,26361,24516
NA,gold_bar,gram,250,65688,61747
NA,gold_bar,gram,1000,262751,246986
NA,gold_wafer_24k,dinar,1,1133,1031
NA,gold_wafer_24k,dinar,5,5667,5214
NA,gold_wafer_24k,dinar,10,11334,10484
NA,small_bar,gram,0.5,180,0
NA,small_bar,gram,1,350,0
NA,small_bar,gram,1,725,0
NA,small_bar,gram,5,1650,0
NA,bungamas,gram,10,2667,2427
NA,bungamas,gram,20,5321,4896
NA,bungamas,gram,50,13242,12249
NA,bungamas,gram,100,26361,24516
NA,flexibar,gram,50,13826,12443
NA,gold_wafer_22k,dinar,1,1022,920
NA,gold_jewel,gram,1,0,212
