date,product,unit,weight_dinar,pg_sell,pg_buy
2023-08-28T00:00:00Z,gap,gram,NA,NA,0
2023-08-28T00:00:00Z,gap,gram,NA,1,0
2023-08-28T00:00:00Z,gold_bar,gram,10,3113,2833
2023-08-28T00:00:00Z,gold_bar,gram,20,6211,5715
2023-08-28T00:00:00Z,gold_bar,gram,50,15457,14298
2023-08-28T00:00:00Z,gold_bar,gram,100,30771,28617
2023-08-28T00:00:00Z,gold_bar,gram,250,76675,72075
2023-08-28T00:00:00Z,gold_bar,gram,1000,306702,288300
2023-08-28T00:00:00Z,gold_wafer_24k,dinar,1,1323,1204
2023-08-28T00:00:00Z,gold_wafer_24k,dinar,5,6615,6086
2023-08-28T00:00:00Z,gold_wafer_24k,dinar,10,13230,12238
2023-08-28T00:00:00Z,small_bar,gram,14525,NA,0
2023-08-28T00:00:00Z,small_bar,gram,NA,999,0
2023-08-28T00:00:00Z,small_bar,gram,277,916,0
2023-08-28T00:00:00Z,small_bar,gram,255,NA,0
2023-08-28T00:00:00Z,bungamas,gram,205,1,380
2023-08-28T00:00:00Z,bungamas,gram,1,405,1
2023-08-28T00:00:00Z,bungamas,gram,790,5,1750
2023-08-28T00:00:00Z,bungamas,gram,NA,NA,NA
2023-08-28T00:00:00Z,flexibar,gram,1193,1074,NA
2023-08-28T00:00:00Z,gold_wafer_22k,dinar,NA,100,NA
2023-08-28T00:00:00Z,gold_jewel,gram,100,0,NA
